"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","catch_long","catch_short","catch_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","catch_median_long","catch_median_short","catch_median_medium","conv_failed","F_maxed","ssb_median_long","ssb_median_short","ssb_median_medium","F_median_long","F_median_medium","F_median_short","Blim","recovery_time","recovery_proportion"
"OM1_HCR-A_Ftrgt-0.05_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,120000,"A",FALSE,FALSE,11254.2728,8088.2836,10109.3408,0.0356,0.0219,0.0558,0.0428,0.031,0.064,0.054,0.077072373,0.126813691,0.107751251,10983,7832,9928,0,0,231746.9523,177877.7268,215316.7199,0.050014883,0.049280954,0.047378774,119970,1,0.984
"OM1_HCR-A_Ftrgt-0.05_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,140000,"A",FALSE,FALSE,11250.7629,8003.2132,10077.6074,0.03455,0.0208,0.055,0.0416,0.03,0.063,0.052,0.078018035,0.139193836,0.11466973,10991.5,7833,9936.5,0,0,231893.4966,177895.9439,215381.5039,0.049962381,0.049107276,0.046800618,119970,1,0.986
"OM1_HCR-A_Ftrgt-0.05_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.05,160000,"A",FALSE,FALSE,11231.2801,7814.997,10018.6808,0.03325,0.0198,0.054,0.0394,0.029,0.061,0.049,0.080510882,0.178752293,0.125713391,11011,7829,9969,0,0,231957.3611,178182.5322,215582.8318,0.049850954,0.048738267,0.045631107,119970,1,0.986
"OM1_HCR-A_Ftrgt-0.08_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.08,150000,"A",FALSE,FALSE,16401.1933,11966.8126,14737.7422,0.0448,0.0285,0.0654,0.0568,0.037,0.077,0.072,0.085956584,0.158403946,0.131401184,16088,12300,14630,0,0,218804.0852,173848.3903,205084.4963,0.078975912,0.077070419,0.072901217,119970,1,0.981
"OM1_HCR-A_Ftrgt-0.108_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.108,180000,"A",TRUE,TRUE,20346.8506,14551.8366,17791.00472,0.05105,0.0332,0.074,0.0638,0.045,0.088,0.08,0.325552285,0.264962329,0.298908966,18969.55,14956,16889.85,0,0,208973.1677,171599.0327,197881.2057,0.099865701,0.093263855,0.088091783,119970,1,0.976
"OM1_HCR-A_Ftrgt-0.108_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.108,190000,"A",FALSE,FALSE,20133.115,13943.1398,18075.12245,0.04925,0.0322,0.0714,0.0612,0.044,0.084,0.077,0.109495246,0.22061491,0.176801081,20412,14235,18719,0,0,209648.4414,172191.4275,198793.1739,0.103122577,0.098284054,0.085000528,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.126_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.126,220000,"A",FALSE,FALSE,21683.3002,14385.365,19455.3434,0.04985,0.0331,0.0716,0.0616,0.045,0.084,0.077,0.134754708531828,0.233193828146632,0.20362814872572,21540.5,14259,18930,0,0,206615.012672451,172097.126369267,196414.241007834,0.112611695638135,0.105325147809032,0.0859396374585021,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.12_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,140000,"A",TRUE,TRUE,22210.13891,17817.37566,19474.18526,0.0694,0.0477,0.0948,0.0874,0.06,0.116,0.104,0.357424048,0.316806592,0.341793469,21274.55,16948.85,18406.65,0,0,203291.3272,167277.4277,191735.7779,0.114919014,0.106510219,0.111680015,119970,1,0.964
"OM1_HCR-A_Ftrgt-0.12_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,150000,"A",FALSE,FALSE,22032.88482,16864.4498,19951.61337,0.0645,0.0443,0.0874,0.082,0.058,0.11,0.099,0.094465662,0.165575718,0.148567776,21754,17968.5,20004.5,0,0,204030.5255,168356.3848,193075.8955,0.117157314,0.113786421,0.10812318,119970,1,0.967
"OM1_HCR-A_Ftrgt-0.12_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,160000,"A",FALSE,FALSE,21975.95674,16570.6486,19863.50353,0.06245,0.0426,0.0854,0.0792,0.057,0.105,0.097,0.09839758,0.188971313,0.156990603,21808.5,17946,20097.5,0,0,204248.9567,168853.2944,193534.3844,0.116602458,0.112777086,0.10572611,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.12_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,160000,"A",TRUE,TRUE,22097.15348,17224.95382,19369.44444,0.06455,0.0434,0.0912,0.0802,0.058,0.11,0.098,0.341585233,0.24865425,0.316081231,20979.6,16068.45,18192.3,0,0,203986.581,167729.4619,193061.4868,0.112645308,0.105052464,0.104769273,119970,1,0.968
"OM1_HCR-A_Ftrgt-0.12_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,170000,"A",FALSE,FALSE,21895.8225,16164.2692,19763.9682,0.05935,0.0405,0.083,0.0734,0.054,0.102,0.092,0.102421196,0.204095249,0.16370093,21872,17383,20188.5,0,0,204760.4622,169375.1839,194051.976,0.115932647,0.111765448,0.102380682,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.12_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,170000,"A",TRUE,TRUE,22003.57578,16415.17956,19283.40132,0.0598,0.0408,0.0836,0.074,0.054,0.103,0.093,0.333730125,0.267442541,0.30693172,20623.55,17011.9,18181.1,0,0,204581.5425,169335.7194,193766.4358,0.111389072,0.103802455,0.101938026,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.12_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,180000,"A",FALSE,FALSE,21785.7586,15681.6484,19643.249,0.0564,0.0376,0.08,0.0704,0.05,0.096,0.087,0.107010734,0.214896078,0.172101828,21961,16498.5,20273,0,0,205318.0265,170169.414,194720.6924,0.115039248,0.110270256,0.098134045,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.12_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,180000,"A",TRUE,TRUE,21880.36381,15865.38106,19201.9825,0.0566,0.0379,0.08,0.0706,0.05,0.097,0.087,0.319970673,0.263673262,0.297202221,20397.3,16477,18337.25,0,0,204979.2722,170248.875,194680.1428,0.110543972,0.103469351,0.097411909,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.12_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,190000,"A",FALSE,FALSE,21639.4949,15203.531,19486.4236,0.05385,0.036,0.0766,0.0668,0.048,0.091,0.083,0.112775882,0.222210561,0.180409468,22044,15681,20147.5,0,0,205778.3485,170825.615,195496.8574,0.113912045,0.108161852,0.093963453,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.12_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,190000,"A",TRUE,TRUE,21724.26797,15367.54186,19072.38526,0.05375,0.036,0.0764,0.0666,0.048,0.091,0.083,0.302584282,0.255337558,0.2855143,20258.2,15701,18489.55,0,0,205689.0662,170823.8312,195460.0158,0.109045815,0.102010325,0.093446717,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.12_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.12,210000,"A",FALSE,FALSE,21245.0256,14282.1998,19061.188,0.04965,0.0327,0.0716,0.0616,0.044,0.084,0.077,0.126028036,0.230467355,0.195382497,21632,14302.5,18936.5,0,0,207341.9552,172095.6459,197068.6968,0.110267407,0.103461076,0.085934772,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.12_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,210000,"A",TRUE,TRUE,21299.46055,14384.74278,18732.58458,0.04965,0.0327,0.0716,0.0616,0.044,0.084,0.077,0.26668488,0.248749656,0.266364281,20392.15,14227,18511.8,0,0,207289.8759,172159.1006,197167.894,0.105930475,0.099339139,0.085555604,119970,1,0.977
"OM1_HCR-A_Ftrgt-0.12_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.12,220000,"A",TRUE,TRUE,21041.53316,13927.9789,18521.97404,0.04755,0.0309,0.0682,0.0602,0.041,0.081,0.077,0.248300361,0.24691867,0.260515919,20324,13624,18186.5,0,0,208024.5579,172710.5262,197972.8989,0.103841051,0.097308135,0.082006794,119970,1,0.98
"OM1_HCR-A_Ftrgt-0.12_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.12,2e+05,"A",FALSE,FALSE,21458.261,14737.69,19289.16205,0.05195,0.0345,0.0742,0.0646,0.045,0.088,0.081,0.11960128,0.227200741,0.190083423,21998.5,14954,19600,0,0,206474.0538,171434.6241,196349.1241,0.112439044,0.106086678,0.089887407,119970,1,0.975
"OM1_HCR-A_Ftrgt-0.12_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.12,2e+05,"A",TRUE,TRUE,21522.13176,14872.9052,18925.37923,0.0519,0.0346,0.0742,0.0642,0.045,0.087,0.081,0.284901185,0.25158714,0.275841026,20275.45,14966,18593.2,0,0,206484.2231,171487.8211,196343.3859,0.107468326,0.100809692,0.08966132,119970,1,0.975
"OM1_HCR-A_Ftrgt-0.132_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.132,180000,"A",TRUE,TRUE,23316.99193,17153.90068,20523.36207,0.06295,0.0438,0.085,0.0792,0.057,0.104,0.096,0.315328077,0.262875632,0.296348684,21734,17931,19744.95,0,0,201293.0845,168666.3395,191501.3839,0.120618457,0.113066408,0.106902253,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.132_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.132,190000,"A",FALSE,FALSE,23049.4056,16438.4278,20816.267,0.05945,0.0411,0.0822,0.0734,0.055,0.1,0.09,0.117428159,0.224637374,0.184924889,23563,17145,21454.5,0,0,202174.5817,169361.1039,192307.9253,0.124405333,0.118163866,0.102885854,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.13_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds",1,0.13,170000,"A",TRUE,TRUE,23218.70419,17516.89928,20404.68193,0.065,0.0449,0.0888,0.0814,0.059,0.111,0.098,0.328398643,0.25850483,0.308197971,21768.9,18195.6,19282.3,0,0,201260.5186,168165.8746,191068.3675,0.12039105,0.112183268,0.110212026,119970,1,0.968
"OM1_HCR-A_Ftrgt-0.13_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.13,180000,"A",FALSE,FALSE,22983.2161,16750.995,20770.287,0.06155,0.0427,0.084,0.0768,0.057,0.102,0.095,0.11160417,0.216252398,0.175887692,23249,17757.5,21525.5,0,0,202067.4389,168833.7923,192051.805,0.124116444,0.118426364,0.105999777,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.13_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.13,180000,"A",TRUE,TRUE,23076.31372,16946.88766,20314.8089,0.06195,0.0431,0.0842,0.0774,0.057,0.102,0.095,0.316391965,0.266560486,0.29518566,21508.75,17688,19516.55,0,0,201903.864,168921.3468,191915.7793,0.118978224,0.111461773,0.10546984,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.13_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.13,190000,"A",FALSE,FALSE,22820.9647,16233.7586,20598.8386,0.0586,0.0401,0.0816,0.0726,0.053,0.097,0.089,0.116780136,0.223881507,0.184136868,23319,16910,21234.5,0,0,202750.1459,169583.099,192922.471,0.122653699,0.116502248,0.10141885,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.13_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds",1,0.13,190000,"A",TRUE,TRUE,22903.21182,16407.28164,20180.07764,0.05835,0.04,0.0812,0.0722,0.053,0.097,0.089,0.29636276,0.257156753,0.283754847,21400.2,16889.5,19628.25,0,0,202653.2211,169636.7772,192768.9512,0.117332502,0.109965071,0.100899548,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.13_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.13,210000,"A",FALSE,FALSE,22391.8016,15240.4916,20143.76126,0.0532,0.036,0.0752,0.0656,0.047,0.09,0.082,0.130506626,0.231574235,0.200754107,22631,15415,19911.5,0,0,204500.4552,170985.8365,194584.1808,0.118305569,0.111097837,0.092659239,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.13_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.13,210000,"A",TRUE,TRUE,22448.60782,15346.40138,19808.33678,0.05325,0.0362,0.075,0.0656,0.047,0.09,0.082,0.26196449,0.248938954,0.265953946,21575.45,15328,19620.8,0,0,204234.0142,171050.7724,194744.5908,0.113973127,0.106751061,0.092274148,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.13_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.13,220000,"A",FALSE,FALSE,22125.0509,14773.3778,19874.2002,0.05165,0.0345,0.0738,0.0638,0.046,0.086,0.079,0.136426022,0.234011538,0.205134549,21920.5,14758.5,19298,0,0,205534.5251,171667.9043,195488.7854,0.11567443,0.108200155,0.088674512,119970,1,0.976
"OM1_HCR-A_Ftrgt-0.13_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.13,220000,"A",TRUE,TRUE,22171.73534,14854.495,19586.52568,0.05165,0.0347,0.0738,0.0634,0.046,0.086,0.078,0.24428887,0.247482808,0.260845046,21471.65,14675,19150.5,0,0,205323.5562,171707.3831,195432.7185,0.111579645,0.10458627,0.088485509,119970,1,0.976
"OM1_HCR-A_Ftrgt-0.13_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.13,2e+05,"A",FALSE,FALSE,22623.5723,15728.4088,20389.5442,0.05535,0.0375,0.0776,0.0688,0.051,0.094,0.084,0.123167885,0.228906912,0.192139486,23191,16132.5,20591,0,0,203577.6014,170332.5954,193742.9785,0.120727263,0.114013585,0.096942459,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.13_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.13,2e+05,"A",TRUE,TRUE,22688.82774,15875.66508,20012.76089,0.0557,0.0378,0.0782,0.069,0.051,0.094,0.084,0.280238619,0.254027081,0.275403745,21475.4,16123.5,19747.05,0,0,203438.4183,170284.4454,193718.6887,0.115674629,0.108449653,0.096724158,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.14_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,140000,"A",TRUE,TRUE,24635.32823,19791.35224,21755.31318,0.08145,0.0596,0.1042,0.1024,0.076,0.137,0.125,0.35260955,0.275978973,0.338036658,23646.55,19351.25,20506.5,0,0,196721.5072,165522.7581,186078.4946,0.133097317,0.124232718,0.128158438,119970,1,0.957
"OM1_HCR-A_Ftrgt-0.14_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,150000,"A",FALSE,FALSE,24421.87087,19186.6938,22221.0034,0.07735,0.0554,0.1026,0.096,0.071,0.128,0.114,0.100195857,0.171045824,0.154000073,24229,20619.5,22407,0,0,197696.8345,165857.3928,187452.5426,0.136045717,0.131897358,0.126186637,119970,1,0.96
"OM1_HCR-A_Ftrgt-0.14_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,160000,"A",FALSE,FALSE,24350.9752,18842.991,22112.9402,0.0738,0.0517,0.1006,0.0912,0.064,0.124,0.107,0.104226348,0.183135428,0.162845288,24301.5,20543.5,22534.5,0,0,198042.8338,166252.5597,187973.2183,0.135264878,0.130666887,0.123399046,119970,1,0.964
"OM1_HCR-A_Ftrgt-0.14_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,160000,"A",TRUE,TRUE,24490.42501,19101.04022,21628.62194,0.07395,0.0525,0.0994,0.0914,0.065,0.124,0.107,0.335284777,0.221239129,0.312957103,23063.2,18492.85,20336.4,0,0,197529.5806,166109.8984,187544.0523,0.130631402,0.12195477,0.121132931,119970,1,0.964
"OM1_HCR-A_Ftrgt-0.14_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,170000,"A",FALSE,FALSE,24250.0967,18366.9258,21989.42557,0.0697,0.0485,0.0954,0.0864,0.061,0.117,0.102,0.10883557,0.20312321,0.173819809,24392,19836.5,22640,0,0,198374.2391,166933.5779,188480.4593,0.134305241,0.129086774,0.119250643,119970,1,0.965
"OM1_HCR-A_Ftrgt-0.14_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,180000,"A",FALSE,FALSE,24112.9912,17803.8746,21850.7188,0.066,0.0461,0.0894,0.0824,0.059,0.111,0.099,0.11468119,0.218628633,0.18029975,24481,18928,22654,0,0,199042.7164,167785.597,189167.8933,0.133017587,0.126608272,0.113989659,119970,1,0.967
"OM1_HCR-A_Ftrgt-0.14_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,180000,"A",TRUE,TRUE,24218.87311,18001.36932,21375.53592,0.06615,0.0464,0.0894,0.0824,0.059,0.111,0.1,0.309853267,0.249131381,0.293722156,22555.35,18839,20603.65,0,0,198898.3898,167778.2606,189178.1638,0.127424983,0.119326072,0.113337618,119970,1,0.967
"OM1_HCR-A_Ftrgt-0.14_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,190000,"A",FALSE,FALSE,23935.4056,17247.9,21666.4244,0.0637,0.0446,0.0856,0.08,0.058,0.104,0.096,0.120299896,0.225925905,0.188496029,24504,18050.5,22249.5,0,0,199962.3382,168522.8758,190216.2153,0.1313763,0.124548607,0.108881808,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.14_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,210000,"A",FALSE,FALSE,23473.679,16183.7024,21180.3208,0.05715,0.0391,0.0796,0.0708,0.052,0.096,0.087,0.133932679,0.234462452,0.202543469,23601.5,16510.5,20803.5,0,0,201668.5718,169926.6667,192122.7873,0.126276344,0.118560922,0.09954104,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.14_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,210000,"A",TRUE,TRUE,23531.04174,16309.75524,20836.4105,0.0572,0.0392,0.0796,0.0708,0.052,0.096,0.088,0.25709546,0.250042478,0.265399983,22701.5,16510,20545,0,0,201450.2168,169930.5549,192116.5212,0.121911333,0.114067969,0.099300421,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.14_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,220000,"A",FALSE,FALSE,23189.10445,15683.0486,20894.303,0.0547,0.0369,0.077,0.068,0.05,0.093,0.083,0.140223676,0.23552469,0.208618458,22831.5,15813,20202,0,0,202702.0133,170585.5625,193216.4972,0.123153344,0.115163303,0.095249693,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.14_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,220000,"A",TRUE,TRUE,23237.07761,15785.28416,20600.35636,0.05475,0.037,0.077,0.068,0.05,0.093,0.083,0.240595174,0.248239788,0.260673121,22521.8,15813,20035.5,0,0,202401.3521,170616.7329,192998.1898,0.119189823,0.111708857,0.095119947,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.14_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds",1,0.14,230000,"A",FALSE,FALSE,22883.1199,15184.7124,20590.4746,0.05285,0.0357,0.0744,0.0656,0.048,0.089,0.082,0.145510052,0.235413411,0.21390135,22164.5,15089.5,19625.5,0,0,203638.8956,171266.5448,194353.366,0.119787857,0.111791953,0.091052155,119970,1,0.975
"OM1_HCR-A_Ftrgt-0.14_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds",1,0.14,230000,"A",TRUE,TRUE,22922.62794,15291.69402,20333.89565,0.05275,0.0356,0.0744,0.0654,0.048,0.089,0.082,0.226468956,0.247730788,0.257667593,22057.1,15173,19489.4,0,0,203638.7722,171247.9659,194104.7279,0.11677049,0.109026557,0.091144011,119970,1,0.975
"OM1_HCR-A_Ftrgt-0.14_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds",1,0.14,2e+05,"A",FALSE,FALSE,23721.5745,16706.1694,21443.3628,0.06005,0.0419,0.0826,0.0738,0.055,0.101,0.091,0.126440215,0.228898082,0.196262895,24234,17249.5,21518.5,0,0,200846.4637,169226.1846,191209.1124,0.129170312,0.121750226,0.104097872,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.14_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds",1,0.14,2e+05,"A",TRUE,TRUE,23793.7795,16851.1529,21058.89006,0.0603,0.042,0.0826,0.0746,0.055,0.102,0.092,0.275909577,0.253473469,0.273549032,22623.35,17245.5,20820.9,0,0,200646.8125,169215.2224,191245.877,0.123917194,0.116156755,0.103836735,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.154_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.154,220000,"A",FALSE,FALSE,24589.8012,16910.517,22253.2114,0.06065,0.0426,0.0824,0.075,0.055,0.101,0.092,0.14487002689425,0.235066651976884,0.213141080707373,24030,17185,21374.5,0,0,199229.69243174,169224.205986032,189992.580941876,0.133331819094765,0.12498215603845,0.104036855516271,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.158_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",1,0.158,180000,"A",TRUE,TRUE,26105.87575,19875.64258,23159.37958,0.07615,0.0547,0.102,0.0932,0.066,0.126,0.109,0.30110365,0.173704708,0.290619252,24393.4,20797,22503.9,0,0,193688.5911,165627.7473,184296.0883,0.14274097,0.133903972,0.127975682,119970,1,0.963
"OM1_HCR-A_Ftrgt-0.158_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",1,0.158,190000,"A",FALSE,FALSE,25795.02885,19040.6794,23461.4504,0.0718,0.0514,0.0964,0.088,0.063,0.119,0.103,0.126419784,0.203539386,0.195072272,26497.5,20006,23773,0,0,194852.7651,166631.0663,185705.8431,0.146483168,0.138619859,0.12259959,119970,1,0.965
"OM1_HCR-A_Ftrgt-0.158_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.158,220000,"A",FALSE,FALSE,24968.95,17262.4554,22625.4976,0.06205,0.0438,0.084,0.0766,0.055,0.103,0.094,0.146322500276561,0.236066231140091,0.214451477399094,24349,17588,21704,0,0,198288.573479022,168803.232313323,189130.201220761,0.136185413090988,0.127555435692171,0.106597405721463,119970,1,0.97
"OM1_HCR-A_Ftrgt-0.15_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,120000,"A",FALSE,FALSE,25591.1862,21001.215,23486.9402,0.09435,0.0714,0.1156,0.119,0.088,0.15,0.143,0.094237683,0.128345615,0.135340915,25256,21901.5,23284.5,0,0,193651.1854,163962.8031,183343.812,0.146788393,0.144053768,0.141788792,119970,1,0.949
"OM1_HCR-A_Ftrgt-0.15_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,140000,"A",FALSE,FALSE,25576.714,20622.5296,23362.19052,0.08715,0.0641,0.1116,0.1088,0.083,0.143,0.13,0.099385214,0.132850979,0.149358377,25348.5,21911.5,23413.5,0,0,194249.7318,164211.8839,183987.4106,0.14611521,0.142474475,0.137912825,119970,1,0.953
"OM1_HCR-A_Ftrgt-0.15_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,220000,"A",FALSE,FALSE,24199.7847,16579.5242,21869.3998,0.0589,0.0407,0.0816,0.0726,0.053,0.097,0.089,0.143709338,0.23641809,0.211878437,23692.5,16855,21056,0,0,200152.9548,169582.7393,190872.0531,0.13045949,0.122171773,0.10170641,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.15_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,220000,"A",TRUE,TRUE,24248.61224,16681.76482,21573.99188,0.0591,0.041,0.0816,0.0728,0.053,0.097,0.089,0.237655607,0.249406697,0.26079213,23513.65,16855,20889.5,0,0,199973.1126,169582.7393,190617.1257,0.126898072,0.118751879,0.101586034,119970,1,0.971
"OM1_HCR-A_Ftrgt-0.15_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,230000,"A",FALSE,FALSE,23876.5129,16049.4264,21550.6982,0.0558,0.0382,0.0774,0.0694,0.051,0.094,0.085,0.149030047,0.235575737,0.216995082,22978.5,16087,20441,0,0,201211.3807,170314.8099,192072.2073,0.12671659,0.118462516,0.097266716,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.15_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,230000,"A",TRUE,TRUE,23915.93086,16137.77376,21295.61302,0.0558,0.0382,0.0774,0.0694,0.051,0.094,0.085,0.222718828,0.247088947,0.255519298,22912,16087,20366,0,0,201088.3128,170320.4699,191870.0119,0.123774496,0.115873496,0.097156816,119970,1,0.973
"OM1_HCR-A_Ftrgt-0.15_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds",1,0.15,240000,"A",FALSE,FALSE,23534.8336,15588.9386,21201.0866,0.0539,0.0366,0.0756,0.0668,0.05,0.09,0.083,0.153385501,0.238886073,0.221402314,22362.5,15550.5,19894.5,0,0,202350.7513,170873.1383,193197.566,0.122990109,0.114800608,0.093635208,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.15_Btrigger-240000_TACconstr-TRUE_BB-TRUE.rds",1,0.15,240000,"A",TRUE,TRUE,23564.1859,15641.17926,20990.75175,0.05395,0.0368,0.0752,0.067,0.05,0.09,0.084,0.213854127,0.245912491,0.251781953,22289.5,15466,19816,0,0,202340.2807,170922.9451,193133.4457,0.120353332,0.11285897,0.093329512,119970,1,0.974
"OM1_HCR-A_Ftrgt-0.16_Btrigger-140000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,140000,"A",TRUE,TRUE,26790.1266,22118.70686,23792.43536,0.0962,0.0725,0.1186,0.1212,0.089,0.153,0.148,0.346242403,0.27474419,0.333086371,25708.85,21475.85,22399.45,0,0,190543.5824,163113.9344,180175.2351,0.151217985,0.141494292,0.146655399,119970,1,0.95
"OM1_HCR-A_Ftrgt-0.16_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,150000,"A",FALSE,FALSE,26566.7822,21446.4778,24286.5324,0.0907,0.0671,0.1154,0.1132,0.085,0.145,0.136,0.105844037,0.096126898,0.161162746,26487.5,23161,24610,0,0,191468.2458,163297.665,181748.5843,0.154709303,0.150204906,0.144788612,119970,1,0.951
"OM1_HCR-A_Ftrgt-0.16_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",1,0.16,160000,"A",FALSE,FALSE,26478.8745,21055.287,24160.0248,0.087,0.0633,0.1134,0.108,0.081,0.142,0.13,0.109895591,0.103617022,0.170435833,26572,22966,24761.5,0,0,192036.5744,163834.232,182101.2642,0.153713636,0.148165867,0.141433509,119970,1,0.955
"OM1_HCR-A_Ftrgt-0.16_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",1,0.16,160000,"A",TRUE,TRUE,26616.4299,21333.47148,23645.70346,0.088,0.0647,0.114,0.1086,0.081,0.142,0.128,0.32820593,0.217515511,0.310172918,25017.8,20677,22304.65,0,0,191615.6122,163569.0869,181642.3684,0.148213111,0.138850209,0.138957519,119970,1,0.955
